2023-10-02-09:30:00,ERROR-1
2023-10-30-14:45:39,382.180
2023-10-30-14:50:40,382.400
2023-10-30-14:55:40,381.920
2023-10-30-15:00:41,382.360
2023-10-30-15:05:42,382.090
2023-10-30-15:10:42,382.115
2023-10-30-15:15:43,382.294
2023-10-30-15:20:43,382.560
2023-10-30-15:25:44,382.670
2023-10-30-15:30:45,382.461
2023-10-30-15:35:45,382.320
2023-10-30-15:40:46,382.110
2023-10-30-15:45:46,382.145
2023-10-30-15:50:47,382.120
2023-10-30-15:55:48,382.130
2023-10-30-16:00:48,381.850
2023-10-31-09:30:00,381.860
2023-10-31-09:35:01,381.730
2023-10-31-09:40:01,381.255
2023-10-31-09:45:02,381.160
2023-10-31-09:50:02,381.170
2023-10-31-09:55:03,380.985
2023-10-31-10:00:04,380.919
2023-10-31-10:05:04,380.690
2023-10-31-10:10:05,381.560
2023-10-31-10:15:05,381.960
2023-10-31-10:20:06,382.090
2023-10-31-10:25:07,382.000
2023-10-31-10:30:07,381.970
2023-10-31-10:35:08,381.500
2023-10-31-10:40:09,381.230
2023-10-31-10:45:09,382.270
2023-10-31-10:50:10,382.040
2023-10-31-10:55:11,382.639
2023-10-31-11:00:11,382.510
2023-10-31-11:05:12,382.275
2023-10-31-11:10:13,382.430
2023-10-31-11:15:13,382.450
2023-10-31-11:20:14,382.230
2023-10-31-11:25:14,381.940
2023-10-31-11:30:15,381.810
2023-10-31-11:35:16,382.350
2023-10-31-11:40:16,382.199
2023-10-31-11:45:17,381.889
2023-10-31-11:50:17,381.785
2023-10-31-11:55:18,381.829
2023-10-31-12:00:19,382.540
2023-10-31-12:05:19,382.270
2023-10-31-12:10:20,382.310
2023-10-31-12:15:20,381.850
2023-10-31-12:20:21,381.670
2023-10-31-12:25:22,381.850
2023-10-31-12:30:22,382.260
2023-10-31-12:35:23,382.310
2023-10-31-12:40:23,382.499
2023-10-31-12:45:24,382.700
2023-10-31-12:50:25,382.750
2023-10-31-12:55:25,382.680
2023-10-31-13:00:26,382.940
2023-10-31-13:05:26,383.040
2023-10-31-13:10:27,382.975
2023-10-31-13:15:28,382.920
2023-10-31-13:20:28,383.060
2023-10-31-13:25:29,383.100
2023-10-31-13:30:29,383.220
2023-10-31-13:35:30,383.410
2023-10-31-13:40:31,383.380
2023-10-31-13:45:31,383.560
2023-10-31-13:50:32,383.440
2023-10-31-13:55:33,383.859
2023-10-31-14:00:33,383.940
2023-10-31-14:05:34,383.920
2023-10-31-14:10:34,383.780
2023-10-31-14:15:35,383.640
2023-10-31-14:20:36,383.420
2023-10-31-14:25:36,383.280
2023-10-31-14:30:37,383.200
2023-10-31-14:35:37,383.400
2023-10-31-14:40:38,383.440
2023-10-31-14:45:39,383.730
2023-10-31-14:50:39,383.971
2023-10-31-14:55:40,384.020
2023-10-31-15:00:40,384.220
2023-10-31-15:05:41,384.310
2023-10-31-15:10:42,384.460
2023-10-31-15:15:42,384.210
2023-10-31-15:20:43,384.160
2023-10-31-15:25:43,384.070
2023-10-31-15:30:44,384.060
2023-10-31-15:35:45,384.040
2023-10-31-15:40:45,383.678
2023-10-31-15:45:46,383.920
2023-10-31-15:50:46,384.150
2023-10-31-15:55:47,384.210
2023-10-31-16:00:48,384.210
