2024-04-01-09:30:00,ERROR-1
2024-04-29-14:40:32,431.800
2024-04-29-14:45:33,432.170
2024-04-29-14:50:33,432.210
2024-04-29-14:55:34,432.080
2024-04-29-15:00:34,431.650
2024-04-29-15:05:35,430.600
2024-04-29-15:10:35,430.890
2024-04-29-15:15:36,431.010
2024-04-29-15:20:36,431.380
2024-04-29-15:25:37,431.340
2024-04-29-15:30:37,431.465
2024-04-29-15:35:38,431.375
2024-04-29-15:40:38,431.380
2024-04-29-15:45:39,431.700
2024-04-29-15:50:39,431.905
2024-04-29-15:55:40,432.610
2024-04-29-16:00:40,432.750
2024-04-30-09:30:00,432.750
2024-04-30-09:35:00,431.575
2024-04-30-09:40:01,431.371
2024-04-30-09:45:01,432.310
2024-04-30-09:50:02,431.700
2024-04-30-09:55:03,431.819
2024-04-30-10:00:03,431.923
2024-04-30-10:05:04,431.870
2024-04-30-10:10:04,431.920
2024-04-30-10:15:05,431.840
2024-04-30-10:20:05,431.910
2024-04-30-10:25:06,431.736
2024-04-30-10:30:07,430.930
2024-04-30-10:35:07,431.080
2024-04-30-10:40:08,431.230
2024-04-30-10:45:08,431.810
2024-04-30-10:50:09,431.910
2024-04-30-10:55:09,431.210
2024-04-30-11:00:10,431.145
2024-04-30-11:05:11,430.710
2024-04-30-11:10:11,430.151
2024-04-30-11:15:12,429.270
2024-04-30-11:20:12,429.750
2024-04-30-11:25:13,429.520
2024-04-30-11:30:13,429.620
2024-04-30-11:35:14,429.400
2024-04-30-11:40:14,429.260
2024-04-30-11:45:15,429.060
2024-04-30-11:50:15,428.850
2024-04-30-11:55:16,429.090
2024-04-30-12:00:16,429.450
2024-04-30-12:05:17,429.040
2024-04-30-12:10:17,429.102
2024-04-30-12:15:18,429.490
2024-04-30-12:20:18,429.529
2024-04-30-12:25:19,429.530
2024-04-30-12:30:20,429.240
2024-04-30-12:35:20,428.260
2024-04-30-12:40:21,427.960
2024-04-30-12:45:21,427.590
2024-04-30-12:50:22,427.760
2024-04-30-12:55:22,427.710
2024-04-30-13:00:23,427.920
2024-04-30-13:05:23,427.845
2024-04-30-13:10:24,427.930
2024-04-30-13:15:24,427.550
2024-04-30-13:20:25,427.550
2024-04-30-13:25:25,428.010
2024-04-30-13:30:26,427.790
2024-04-30-13:35:26,428.000
2024-04-30-13:40:27,428.460
2024-04-30-13:45:27,428.085
2024-04-30-13:50:28,428.260
2024-04-30-13:55:28,428.645
2024-04-30-14:00:29,428.630
2024-04-30-14:05:29,428.750
2024-04-30-14:10:30,428.410
2024-04-30-14:15:31,428.440
2024-04-30-14:20:31,428.160
2024-04-30-14:25:32,428.150
2024-04-30-14:30:32,427.660
2024-04-30-14:35:33,428.140
2024-04-30-14:40:33,428.315
2024-04-30-14:45:34,428.065
2024-04-30-14:50:34,427.275
2024-04-30-14:55:35,427.325
2024-04-30-15:00:35,427.680
2024-04-30-15:05:36,427.790
2024-04-30-15:10:37,427.860
2024-04-30-15:15:37,427.750
2024-04-30-15:20:38,427.380
2024-04-30-15:25:38,427.270
2024-04-30-15:30:39,427.590
2024-04-30-15:35:39,427.835
2024-04-30-15:40:40,427.490
2024-04-30-15:45:40,427.560
2024-04-30-15:50:41,427.520
2024-04-30-15:55:41,425.180
2024-04-30-16:00:42,424.590
