2024-07-01-09:30:00,ERROR-1
2024-07-29-14:45:36,463.950
2024-07-29-14:50:37,463.454
2024-07-29-14:55:37,463.630
2024-07-29-15:00:38,464.040
2024-07-29-15:05:38,464.570
2024-07-29-15:10:39,464.400
2024-07-29-15:15:39,464.420
2024-07-29-15:20:40,464.245
2024-07-29-15:25:40,464.640
2024-07-29-15:30:41,464.572
2024-07-29-15:35:41,464.830
2024-07-29-15:40:42,464.882
2024-07-29-15:45:43,465.150
2024-07-29-15:50:43,464.900
2024-07-29-15:55:43,464.040
2024-07-29-16:00:44,463.900
2024-07-30-09:30:00,463.900
2024-07-30-09:35:01,465.582
2024-07-30-09:40:01,465.770
2024-07-30-09:45:02,465.170
2024-07-30-09:50:02,464.970
2024-07-30-09:55:03,464.380
2024-07-30-10:00:03,464.200
2024-07-30-10:05:04,463.520
2024-07-30-10:10:05,464.197
2024-07-30-10:15:05,464.140
2024-07-30-10:20:06,464.080
2024-07-30-10:25:07,463.300
2024-07-30-10:30:07,462.920
2024-07-30-10:35:08,462.600
2024-07-30-10:40:08,462.340
2024-07-30-10:45:09,462.155
2024-07-30-10:50:09,462.220
2024-07-30-10:55:10,462.220
2024-07-30-11:00:11,461.660
2024-07-30-11:05:11,459.160
2024-07-30-11:10:12,458.645
2024-07-30-11:15:12,459.150
2024-07-30-11:20:13,459.720
2024-07-30-11:25:13,459.713
2024-07-30-11:30:14,459.450
2024-07-30-11:35:15,459.170
2024-07-30-11:40:15,457.777
2024-07-30-11:45:16,457.630
2024-07-30-11:50:16,457.628
2024-07-30-11:55:17,457.618
2024-07-30-12:00:17,457.225
2024-07-30-12:05:18,457.430
2024-07-30-12:10:18,458.018
2024-07-30-12:15:19,457.870
2024-07-30-12:20:20,457.720
2024-07-30-12:25:20,456.980
2024-07-30-12:30:21,457.320
2024-07-30-12:35:21,456.870
2024-07-30-12:40:22,457.600
2024-07-30-12:45:22,457.175
2024-07-30-12:50:23,456.545
2024-07-30-12:55:24,455.085
2024-07-30-13:00:24,454.760
2024-07-30-13:05:25,454.730
2024-07-30-13:10:25,455.690
2024-07-30-13:15:26,456.120
2024-07-30-13:20:27,456.393
2024-07-30-13:25:27,456.435
2024-07-30-13:30:28,456.360
2024-07-30-13:35:28,456.600
2024-07-30-13:40:29,457.160
2024-07-30-13:45:29,457.440
2024-07-30-13:50:30,457.570
2024-07-30-13:55:31,457.170
2024-07-30-14:00:31,457.750
2024-07-30-14:05:32,457.509
2024-07-30-14:10:32,457.795
2024-07-30-14:15:33,458.005
2024-07-30-14:20:33,458.870
2024-07-30-14:25:34,458.710
2024-07-30-14:30:35,458.240
2024-07-30-14:35:35,458.170
2024-07-30-14:40:36,458.580
2024-07-30-14:45:36,458.270
2024-07-30-14:50:37,457.600
2024-07-30-14:55:37,457.880
2024-07-30-15:00:38,457.630
2024-07-30-15:05:38,457.480
2024-07-30-15:10:39,457.200
2024-07-30-15:15:39,456.970
2024-07-30-15:20:40,457.590
2024-07-30-15:25:41,457.270
2024-07-30-15:30:41,457.040
2024-07-30-15:35:42,456.930
2024-07-30-15:40:42,456.840
2024-07-30-15:45:43,457.450
2024-07-30-15:50:44,458.915
2024-07-30-15:55:44,458.740
2024-07-30-16:00:45,457.530
2024-07-31-09:30:00,457.530
2024-07-31-09:35:00,466.480
2024-07-31-09:40:01,467.660
2024-07-31-09:45:02,467.020
2024-07-31-09:50:02,467.660
2024-07-31-09:55:03,468.110
2024-07-31-10:00:03,468.340
2024-07-31-10:05:04,468.810
2024-07-31-10:10:04,469.805
2024-07-31-10:15:05,469.200
2024-07-31-10:20:05,470.140
2024-07-31-10:25:06,469.880
2024-07-31-10:30:07,469.730
2024-07-31-10:35:07,470.300
2024-07-31-10:40:08,470.630
2024-07-31-10:45:08,469.690
2024-07-31-10:50:09,469.480
2024-07-31-10:55:09,469.176
2024-07-31-11:00:10,469.730
2024-07-31-11:05:11,469.820
2024-07-31-11:10:12,470.140
2024-07-31-11:15:12,470.400
2024-07-31-11:20:13,470.555
2024-07-31-11:25:13,470.355
2024-07-31-11:30:14,470.740
2024-07-31-11:35:14,471.150
2024-07-31-11:40:15,470.290
2024-07-31-11:45:15,470.550
2024-07-31-11:50:16,470.441
2024-07-31-11:55:16,470.005
2024-07-31-12:00:17,470.277
2024-07-31-12:05:18,470.003
2024-07-31-12:10:18,470.110
2024-07-31-12:15:18,470.560
2024-07-31-12:20:19,470.435
2024-07-31-12:25:20,469.886
2024-07-31-12:30:20,469.609
2024-07-31-12:35:20,469.740
2024-07-31-12:40:21,469.604
2024-07-31-12:45:21,469.700
2024-07-31-12:50:22,469.675
2024-07-31-12:55:22,469.500
2024-07-31-13:00:23,469.281
2024-07-31-13:05:24,469.760
2024-07-31-13:10:24,469.885
2024-07-31-13:15:25,470.341
2024-07-31-13:20:25,470.180
2024-07-31-13:25:26,469.670
2024-07-31-13:30:26,469.150
2024-07-31-13:35:27,468.360
2024-07-31-13:40:27,468.351
2024-07-31-13:45:28,468.310
2024-07-31-13:50:28,469.220
2024-07-31-13:55:29,469.500
2024-07-31-14:00:30,469.120
2024-07-31-14:05:30,469.750
2024-07-31-14:10:31,469.470
2024-07-31-14:15:31,469.920
2024-07-31-14:20:32,470.220
2024-07-31-14:25:32,470.500
2024-07-31-14:30:33,470.740
2024-07-31-14:35:33,470.780
2024-07-31-14:40:34,470.880
2024-07-31-14:45:35,471.540
2024-07-31-14:50:35,472.520
2024-07-31-14:55:36,471.922
2024-07-31-15:00:36,472.190
2024-07-31-15:05:37,471.785
2024-07-31-15:10:37,471.822
2024-07-31-15:15:38,472.000
2024-07-31-15:20:39,471.075
2024-07-31-15:25:39,470.192
2024-07-31-15:30:40,469.620
2024-07-31-15:35:40,470.870
2024-07-31-15:40:41,471.020
2024-07-31-15:45:41,471.720
2024-07-31-15:50:42,471.590
2024-07-31-15:55:42,471.390
2024-07-31-16:00:43,471.070
