2024-07-01-09:30:00,ERROR-1
2024-07-29-14:55:37,500.600
2024-07-29-15:00:38,500.870
2024-07-29-15:05:38,501.337
2024-07-29-15:10:39,501.173
2024-07-29-15:15:40,501.135
2024-07-29-15:20:40,501.033
2024-07-29-15:25:41,501.200
2024-07-29-15:30:41,501.170
2024-07-29-15:35:42,501.390
2024-07-29-15:40:42,501.570
2024-07-29-15:45:43,501.810
2024-07-29-15:50:43,501.690
2024-07-29-15:55:44,500.832
2024-07-29-16:00:44,500.645
2024-07-30-09:30:00,500.700
2024-07-30-09:35:01,502.170
2024-07-30-09:40:02,502.440
2024-07-30-09:45:02,502.340
2024-07-30-09:50:03,502.163
2024-07-30-09:55:03,501.815
2024-07-30-10:00:04,501.920
2024-07-30-10:05:04,501.146
2024-07-30-10:10:05,501.590
2024-07-30-10:15:06,501.410
2024-07-30-10:20:06,501.182
2024-07-30-10:25:07,500.960
2024-07-30-10:30:07,500.830
2024-07-30-10:35:08,500.555
2024-07-30-10:40:09,500.402
2024-07-30-10:45:09,500.320
2024-07-30-10:50:10,500.292
2024-07-30-10:55:10,500.313
2024-07-30-11:00:11,499.901
2024-07-30-11:05:11,498.013
2024-07-30-11:10:12,497.680
2024-07-30-11:15:13,498.101
2024-07-30-11:20:13,498.551
2024-07-30-11:25:14,498.620
2024-07-30-11:30:14,498.280
2024-07-30-11:35:15,498.112
2024-07-30-11:40:15,497.380
2024-07-30-11:45:16,497.038
2024-07-30-11:50:17,496.970
2024-07-30-11:55:17,497.010
2024-07-30-12:00:18,496.765
2024-07-30-12:05:18,496.640
2024-07-30-12:10:19,497.280
2024-07-30-12:15:19,497.090
2024-07-30-12:20:20,497.055
2024-07-30-12:25:20,496.538
2024-07-30-12:30:21,496.990
2024-07-30-12:35:22,496.660
2024-07-30-12:40:22,497.296
2024-07-30-12:45:23,497.055
2024-07-30-12:50:23,496.660
2024-07-30-12:55:24,495.640
2024-07-30-13:00:24,495.390
2024-07-30-13:05:25,495.415
2024-07-30-13:10:26,496.250
2024-07-30-13:15:27,496.410
2024-07-30-13:20:27,496.610
2024-07-30-13:25:28,496.700
2024-07-30-13:30:28,496.480
2024-07-30-13:35:29,496.795
2024-07-30-13:40:29,497.175
2024-07-30-13:45:30,497.440
2024-07-30-13:50:30,497.615
2024-07-30-13:55:31,497.280
2024-07-30-14:00:31,497.710
2024-07-30-14:05:32,497.454
2024-07-30-14:10:33,497.790
2024-07-30-14:15:33,498.090
2024-07-30-14:20:34,498.650
2024-07-30-14:25:34,498.395
2024-07-30-14:30:35,498.010
2024-07-30-14:35:35,497.900
2024-07-30-14:40:36,498.145
2024-07-30-14:45:37,497.980
2024-07-30-14:50:37,497.410
2024-07-30-14:55:38,497.474
2024-07-30-15:00:38,497.525
2024-07-30-15:05:39,497.380
2024-07-30-15:10:39,497.409
2024-07-30-15:15:40,497.377
2024-07-30-15:20:40,497.870
2024-07-30-15:25:41,497.700
2024-07-30-15:30:41,497.710
2024-07-30-15:35:42,497.665
2024-07-30-15:40:43,497.535
2024-07-30-15:45:44,498.160
2024-07-30-15:50:44,499.380
2024-07-30-15:55:45,499.340
2024-07-30-16:00:45,498.220
2024-07-31-09:30:00,498.080
2024-07-31-09:35:01,503.610
2024-07-31-09:40:01,504.100
2024-07-31-09:45:02,503.355
2024-07-31-09:50:03,503.800
2024-07-31-09:55:03,504.120
2024-07-31-10:00:03,504.390
2024-07-31-10:05:04,504.550
2024-07-31-10:10:05,505.200
2024-07-31-10:15:05,505.325
2024-07-31-10:20:06,505.900
2024-07-31-10:25:06,505.845
2024-07-31-10:30:07,505.759
2024-07-31-10:35:07,506.480
2024-07-31-10:40:08,506.590
2024-07-31-10:45:09,506.080
2024-07-31-10:50:09,505.890
2024-07-31-10:55:10,505.202
2024-07-31-11:00:11,506.000
2024-07-31-11:05:11,505.990
2024-07-31-11:10:12,506.170
2024-07-31-11:15:12,506.280
2024-07-31-11:20:13,506.370
2024-07-31-11:25:13,506.380
2024-07-31-11:30:14,506.540
2024-07-31-11:35:15,506.790
2024-07-31-11:40:15,506.680
2024-07-31-11:45:16,506.619
2024-07-31-11:50:16,506.650
2024-07-31-11:55:17,505.960
2024-07-31-12:00:17,506.100
2024-07-31-12:05:18,506.040
2024-07-31-12:10:18,506.065
2024-07-31-12:15:19,506.300
2024-07-31-12:20:19,506.300
2024-07-31-12:25:20,505.950
2024-07-31-12:30:20,505.840
2024-07-31-12:35:21,505.940
2024-07-31-12:40:21,505.885
2024-07-31-12:45:22,506.060
2024-07-31-12:50:22,506.149
2024-07-31-12:55:23,505.850
2024-07-31-13:00:23,505.450
2024-07-31-13:05:24,506.045
2024-07-31-13:10:24,506.009
2024-07-31-13:15:25,506.255
2024-07-31-13:20:25,506.210
2024-07-31-13:25:26,505.920
2024-07-31-13:30:27,505.450
2024-07-31-13:35:27,504.950
2024-07-31-13:40:28,504.980
2024-07-31-13:45:28,505.005
2024-07-31-13:50:29,505.698
2024-07-31-13:55:29,506.050
2024-07-31-14:00:30,505.430
2024-07-31-14:05:31,506.160
2024-07-31-14:10:31,505.900
2024-07-31-14:15:32,506.350
2024-07-31-14:20:32,506.500
2024-07-31-14:25:33,506.500
2024-07-31-14:30:33,506.640
2024-07-31-14:35:34,506.750
2024-07-31-14:40:34,506.730
2024-07-31-14:45:35,507.497
2024-07-31-14:50:35,508.430
2024-07-31-14:55:36,508.010
2024-07-31-15:00:37,508.166
2024-07-31-15:05:37,507.780
2024-07-31-15:10:38,507.505
2024-07-31-15:15:38,507.474
2024-07-31-15:20:39,506.531
2024-07-31-15:25:39,505.820
2024-07-31-15:30:40,505.240
2024-07-31-15:35:40,506.270
2024-07-31-15:40:41,506.270
2024-07-31-15:45:42,507.050
2024-07-31-15:50:42,507.020
2024-07-31-15:55:43,506.160
2024-07-31-16:00:43,505.840
