2024-04-01-09:30:00,ERROR-1
2024-04-29-14:40:33,55.575
2024-04-29-14:45:33,55.715
2024-04-29-14:50:33,55.742
2024-04-29-14:55:34,55.694
2024-04-29-15:00:34,55.520
2024-04-29-15:05:35,55.110
2024-04-29-15:10:35,55.224
2024-04-29-15:15:36,55.260
2024-04-29-15:20:36,55.420
2024-04-29-15:25:37,55.417
2024-04-29-15:30:38,55.450
2024-04-29-15:35:38,55.415
2024-04-29-15:40:39,55.430
2024-04-29-15:45:39,55.533
2024-04-29-15:50:40,55.617
2024-04-29-15:55:40,55.881
2024-04-29-16:00:41,55.940
2024-04-30-09:30:00,55.940
2024-04-30-09:35:00,55.460
2024-04-30-09:40:01,55.380
2024-04-30-09:45:02,55.750
2024-04-30-09:50:02,55.510
2024-04-30-09:55:03,55.555
2024-04-30-10:00:03,55.630
2024-04-30-10:05:04,55.580
2024-04-30-10:10:05,55.595
2024-04-30-10:15:05,55.570
2024-04-30-10:20:06,55.600
2024-04-30-10:25:06,55.508
2024-04-30-10:30:07,55.200
2024-04-30-10:35:07,55.280
2024-04-30-10:40:08,55.340
2024-04-30-10:45:08,55.560
2024-04-30-10:50:09,55.590
2024-04-30-10:55:10,55.320
2024-04-30-11:00:10,55.300
2024-04-30-11:05:11,55.140
2024-04-30-11:10:11,54.930
2024-04-30-11:15:12,54.565
2024-04-30-11:20:12,54.755
2024-04-30-11:25:13,54.675
2024-04-30-11:30:13,54.700
2024-04-30-11:35:14,54.630
2024-04-30-11:40:14,54.560
2024-04-30-11:45:15,54.485
2024-04-30-11:50:15,54.410
2024-04-30-11:55:16,54.500
2024-04-30-12:00:16,54.631
2024-04-30-12:05:17,54.495
2024-04-30-12:10:18,54.516
2024-04-30-12:15:18,54.660
2024-04-30-12:20:19,54.670
2024-04-30-12:25:19,54.680
2024-04-30-12:30:20,54.555
2024-04-30-12:35:20,54.180
2024-04-30-12:40:21,54.060
2024-04-30-12:45:21,53.924
2024-04-30-12:50:22,53.998
2024-04-30-12:55:22,53.970
2024-04-30-13:00:23,54.055
2024-04-30-13:05:23,54.025
2024-04-30-13:10:24,54.060
2024-04-30-13:15:24,53.900
2024-04-30-13:20:25,53.916
2024-04-30-13:25:25,54.085
2024-04-30-13:30:26,54.005
2024-04-30-13:35:26,54.074
2024-04-30-13:40:27,54.260
2024-04-30-13:45:27,54.120
2024-04-30-13:50:28,54.190
2024-04-30-13:55:28,54.330
2024-04-30-14:00:29,54.325
2024-04-30-14:05:30,54.370
2024-04-30-14:10:30,54.240
2024-04-30-14:15:31,54.244
2024-04-30-14:20:31,54.140
2024-04-30-14:25:32,54.140
2024-04-30-14:30:32,53.940
2024-04-30-14:35:33,54.140
2024-04-30-14:40:33,54.215
2024-04-30-14:45:34,54.110
2024-04-30-14:50:34,53.814
2024-04-30-14:55:35,53.814
2024-04-30-15:00:36,53.950
2024-04-30-15:05:36,53.990
2024-04-30-15:10:37,54.030
2024-04-30-15:15:37,53.980
2024-04-30-15:20:38,53.840
2024-04-30-15:25:38,53.794
2024-04-30-15:30:39,53.920
2024-04-30-15:35:39,54.014
2024-04-30-15:40:40,53.890
2024-04-30-15:45:40,53.910
2024-04-30-15:50:41,53.881
2024-04-30-15:55:41,52.990
2024-04-30-16:00:42,52.735
