2024-07-01-09:30:00,ERROR-1
2024-07-29-14:55:37,65.386
2024-07-29-15:00:38,65.522
2024-07-29-15:05:38,65.775
2024-07-29-15:10:39,65.714
2024-07-29-15:15:39,65.720
2024-07-29-15:20:40,65.620
2024-07-29-15:25:41,65.805
2024-07-29-15:30:41,65.810
2024-07-29-15:35:42,65.865
2024-07-29-15:40:42,65.900
2024-07-29-15:45:43,66.010
2024-07-29-15:50:43,65.859
2024-07-29-15:55:44,65.521
2024-07-29-16:00:44,65.460
2024-07-30-09:30:00,65.460
2024-07-30-09:35:01,66.230
2024-07-30-09:40:01,66.260
2024-07-30-09:45:02,66.010
2024-07-30-09:50:03,65.915
2024-07-30-09:55:03,65.680
2024-07-30-10:00:04,65.578
2024-07-30-10:05:04,65.335
2024-07-30-10:10:05,65.595
2024-07-30-10:15:05,65.570
2024-07-30-10:20:06,65.545
2024-07-30-10:25:07,65.190
2024-07-30-10:30:07,64.945
2024-07-30-10:35:08,64.918
2024-07-30-10:40:08,64.789
2024-07-30-10:45:09,64.725
2024-07-30-10:50:10,64.775
2024-07-30-10:55:10,64.750
2024-07-30-11:00:11,64.515
2024-07-30-11:05:11,63.420
2024-07-30-11:10:12,63.230
2024-07-30-11:15:12,63.470
2024-07-30-11:20:13,63.700
2024-07-30-11:25:14,63.690
2024-07-30-11:30:14,63.577
2024-07-30-11:35:15,63.455
2024-07-30-11:40:15,62.861
2024-07-30-11:45:16,62.820
2024-07-30-11:50:16,62.810
2024-07-30-11:55:17,62.825
2024-07-30-12:00:18,62.665
2024-07-30-12:05:18,62.720
2024-07-30-12:10:19,62.971
2024-07-30-12:15:19,62.895
2024-07-30-12:20:20,62.820
2024-07-30-12:25:20,62.534
2024-07-30-12:30:21,62.650
2024-07-30-12:35:21,62.490
2024-07-30-12:40:22,62.802
2024-07-30-12:45:23,62.595
2024-07-30-12:50:23,62.360
2024-07-30-12:55:24,61.740
2024-07-30-13:00:24,61.590
2024-07-30-13:05:25,61.577
2024-07-30-13:10:26,61.990
2024-07-30-13:15:26,62.171
2024-07-30-13:20:27,62.310
2024-07-30-13:25:27,62.306
2024-07-30-13:30:28,62.270
2024-07-30-13:35:29,62.365
2024-07-30-13:40:29,62.608
2024-07-30-13:45:30,62.716
2024-07-30-13:50:30,62.785
2024-07-30-13:55:31,62.600
2024-07-30-14:00:31,62.856
2024-07-30-14:05:32,62.760
2024-07-30-14:10:32,62.853
2024-07-30-14:15:33,62.975
2024-07-30-14:20:34,63.345
2024-07-30-14:25:34,63.266
2024-07-30-14:30:35,63.065
2024-07-30-14:35:35,63.040
2024-07-30-14:40:36,63.211
2024-07-30-14:45:36,63.070
2024-07-30-14:50:37,62.795
2024-07-30-14:55:38,62.910
2024-07-30-15:00:38,62.750
2024-07-30-15:05:39,62.747
2024-07-30-15:10:39,62.617
2024-07-30-15:15:40,62.520
2024-07-30-15:20:40,62.800
2024-07-30-15:25:41,62.667
2024-07-30-15:30:41,62.570
2024-07-30-15:35:42,62.520
2024-07-30-15:40:42,62.471
2024-07-30-15:45:43,62.740
2024-07-30-15:50:44,63.360
2024-07-30-15:55:45,63.280
2024-07-30-16:00:45,62.790
2024-07-31-09:30:00,62.790
2024-07-31-09:35:01,66.410
2024-07-31-09:40:01,66.910
2024-07-31-09:45:02,66.670
2024-07-31-09:50:02,66.890
2024-07-31-09:55:03,67.080
2024-07-31-10:00:03,67.195
2024-07-31-10:05:04,67.420
2024-07-31-10:10:04,67.790
2024-07-31-10:15:05,67.530
2024-07-31-10:20:06,67.930
2024-07-31-10:25:06,67.805
2024-07-31-10:30:07,67.750
2024-07-31-10:35:07,67.990
2024-07-31-10:40:08,68.070
2024-07-31-10:45:08,67.770
2024-07-31-10:50:09,67.655
2024-07-31-10:55:10,67.540
2024-07-31-11:00:11,67.750
2024-07-31-11:05:11,67.800
2024-07-31-11:10:12,67.920
2024-07-31-11:15:12,68.020
2024-07-31-11:20:13,68.100
2024-07-31-11:25:13,68.020
2024-07-31-11:30:14,68.170
2024-07-31-11:35:14,68.320
2024-07-31-11:40:15,68.023
2024-07-31-11:45:16,68.090
2024-07-31-11:50:16,68.050
2024-07-31-11:55:17,67.885
2024-07-31-12:00:17,67.980
2024-07-31-12:05:18,67.860
2024-07-31-12:10:18,67.910
2024-07-31-12:15:19,68.095
2024-07-31-12:20:19,68.035
2024-07-31-12:25:20,67.810
2024-07-31-12:30:20,67.700
2024-07-31-12:35:21,67.750
2024-07-31-12:40:21,67.695
2024-07-31-12:45:22,67.725
2024-07-31-12:50:22,67.730
2024-07-31-12:55:23,67.670
2024-07-31-13:00:23,67.590
2024-07-31-13:05:24,67.772
2024-07-31-13:10:24,67.830
2024-07-31-13:15:25,68.007
2024-07-31-13:20:25,67.960
2024-07-31-13:25:26,67.733
2024-07-31-13:30:26,67.510
2024-07-31-13:35:27,67.180
2024-07-31-13:40:27,67.180
2024-07-31-13:45:28,67.170
2024-07-31-13:50:29,67.540
2024-07-31-13:55:29,67.665
2024-07-31-14:00:30,67.450
2024-07-31-14:05:30,67.795
2024-07-31-14:10:31,67.640
2024-07-31-14:15:31,67.830
2024-07-31-14:20:32,67.957
2024-07-31-14:25:32,68.080
2024-07-31-14:30:33,68.166
2024-07-31-14:35:34,68.180
2024-07-31-14:40:34,68.235
2024-07-31-14:45:35,68.510
2024-07-31-14:50:35,68.908
2024-07-31-14:55:36,68.670
2024-07-31-15:00:37,68.770
2024-07-31-15:05:37,68.565
2024-07-31-15:10:38,68.620
2024-07-31-15:15:38,68.670
2024-07-31-15:20:39,68.320
2024-07-31-15:25:39,67.945
2024-07-31-15:30:40,67.700
2024-07-31-15:35:40,68.232
2024-07-31-15:40:41,68.292
2024-07-31-15:45:42,68.574
2024-07-31-15:50:42,68.520
2024-07-31-15:55:43,68.440
2024-07-31-16:00:43,68.280
